Reference,Location,U-Pb (Ma)
138,Europe,496
138,Europe,489
138,Europe,500
138,Europe,525
138,Europe,485
138,Europe,469
138,Europe,481
138,Europe,504
138,Europe,483
138,Europe,487
138,Europe,482
138,Europe,526
138,Europe,500
138,Europe,526
138,Europe,504
138,Europe,510
138,Europe,1359
138,Europe,485
138,Europe,510
138,Europe,487
138,Europe,489
138,Europe,498
138,Europe,460
138,Europe,491
138,Europe,456
138,Europe,1371
138,Europe,512
138,Europe,462
138,Europe,487
138,Europe,1416
138,Europe,465
138,Europe,483
138,Europe,485
138,Europe,1292
138,Europe,526
138,Europe,475
138,Europe,491
138,Europe,1342
138,Europe,463
138,Europe,483
138,Europe,483
138,Europe,513
138,Europe,459
138,Europe,1008
138,Europe,1084
138,Europe,454
138,Europe,492
138,Europe,474
138,Europe,1221
138,Europe,1011
138,Europe,1373
138,Europe,1392
138,Europe,1396
138,Europe,1147
138,Europe,1240
138,Europe,1066
138,Europe,1197
138,Europe,1054
138,Europe,1135
138,Europe,1174
138,Europe,1006
138,Europe,1164
138,Europe,1121
138,Europe,1074
138,Europe,1081
138,Europe,1062
138,Europe,520
138,Europe,1068
138,Europe,1094
138,Europe,1113
138,Europe,1009
138,Europe,1140
138,Europe,1090
138,Europe,498
138,Europe,1101
138,Europe,1127
138,Europe,1061
138,Europe,1069
138,Europe,1076
138,Europe,1072
138,Europe,1030
138,Europe,1056
139,Asia,2598
139,Asia,2455
139,Asia,2475
139,Asia,2486
139,Asia,2034
139,Asia,2588
139,Asia,2493
139,Asia,2633
139,Asia,2729
139,Asia,2662
139,Asia,2682
139,Asia,2659
139,Asia,2476
139,Asia,1817
139,Asia,2444
139,Asia,2662
139,Asia,2454
139,Asia,2234
139,Asia,2312
139,Asia,2445
139,Asia,2471
139,Asia,2532
139,Asia,2348
139,Asia,2433
139,Asia,2559
139,Asia,2624
139,Asia,2366
139,Asia,2430
139,Asia,2393
139,Asia,2497
139,Asia,2700
139,Asia,1890
139,Asia,2466
139,Asia,2476
139,Asia,2419
139,Asia,2472
139,Asia,2444
139,Asia,2487
139,Asia,2664
139,Asia,2275
139,Asia,2462
139,Asia,2685
139,Asia,1790
139,Asia,1857
139,Asia,2493
139,Asia,2448
139,Asia,2543
139,Asia,1810
139,Asia,2115
139,Asia,2548
139,Asia,2513
139,Asia,2408
139,Asia,1834
139,Asia,2503
139,Asia,1739
139,Asia,1977
139,Asia,2365
139,Asia,1746
139,Asia,1804
139,Asia,2102
139,Asia,2538
139,Asia,1843
139,Asia,1842
139,Asia,147
139,Asia,2100
139,Asia,131
139,Asia,134
139,Asia,129
139,Asia,129
139,Asia,1890
139,Asia,127
139,Asia,1729
139,Asia,2170
139,Asia,129
139,Asia,1790
139,Asia,1795
139,Asia,1767
139,Asia,126
139,Asia,1795
139,Asia,1972
139,Asia,133
139,Asia,196
139,Asia,1739
139,Asia,1807
139,Asia,129
139,Asia,132
139,Asia,129
139,Asia,129
139,Asia,1822
139,Asia,132
139,Asia,338
139,Asia,129
139,Asia,135
139,Asia,129
139,Asia,127
139,Asia,133
139,Asia,138
139,Asia,133
139,Asia,241
139,Asia,122
139,Asia,240
139,Asia,238
139,Asia,244
139,Asia,240
139,Asia,245
139,Asia,246
139,Asia,232
139,Asia,239
139,Asia,242
139,Asia,254
139,Asia,246
139,Asia,239
140,Asia,3755
140,Asia,3184
140,Asia,3099
140,Asia,2895
140,Asia,2487
140,Asia,2497
140,Asia,2479
140,Asia,2504
140,Asia,2497
140,Asia,2558
140,Asia,2487
140,Asia,2152
140,Asia,1525
140,Asia,1594
140,Asia,1276
140,Asia,1418
140,Asia,1716
140,Asia,767
140,Asia,635
140,Asia,938
140,Asia,1670
140,Asia,944
140,Asia,1662
140,Asia,902
140,Asia,1630
140,Asia,889
140,Asia,1169
140,Asia,918
140,Asia,850
140,Asia,1322
140,Asia,959
140,Asia,641
140,Asia,508
140,Asia,863
140,Asia,1000
141,Asia,2705
141,Asia,2442
141,Asia,2838
141,Asia,2469
141,Asia,2426
141,Asia,2483
141,Asia,2737
141,Asia,2534
141,Asia,2529
141,Asia,2561
141,Asia,2478
141,Asia,2415
141,Asia,1586
141,Asia,1738
141,Asia,1751
141,Asia,590
141,Asia,1557
141,Asia,927
141,Asia,502
141,Asia,899
141,Asia,1107
141,Asia,903
141,Asia,667
141,Asia,990
141,Asia,974
141,Asia,1131
141,Asia,688
141,Asia,231
141,Asia,522
141,Asia,918
141,Asia,544
141,Asia,374
141,Asia,811
141,Asia,710
141,Asia,739
141,Asia,637
141,Asia,806
141,Asia,965
142,Europe,2863
142,Europe,2562
142,Europe,2674
142,Europe,2014
142,Europe,1786
142,Europe,1718
142,Europe,1774
142,Europe,1664
142,Europe,1816
142,Europe,1606
142,Europe,1779
142,Europe,1672
142,Europe,1742
142,Europe,1768
142,Europe,1767
142,Europe,1687
142,Europe,1740
142,Europe,1663
142,Europe,1704
142,Europe,1706
142,Europe,1617
142,Europe,1617
142,Europe,1620
142,Europe,1622
142,Europe,1708
142,Europe,1488
142,Europe,1541
142,Europe,1533
142,Europe,1498
142,Europe,1469
142,Europe,1542
142,Europe,1467
142,Europe,1490
142,Europe,1037
142,Europe,1069
142,Europe,1664
142,Europe,1489
142,Europe,1653
142,Europe,1526
142,Europe,1132
142,Europe,1241
142,Europe,1079
142,Europe,1108
142,Europe,1445
142,Europe,1379
142,Europe,1060
142,Europe,1097
142,Europe,1101
142,Europe,924
142,Europe,1351
142,Europe,1163
142,Europe,1045
142,Europe,1072
142,Europe,1095
142,Europe,1163
142,Europe,1070
142,Europe,1102
142,Europe,1474
142,Europe,1120
142,Europe,1214
142,Europe,1091
142,Europe,1060
142,Europe,1076
142,Europe,1148
142,Europe,1140
142,Europe,1021
142,Europe,657
142,Europe,970
142,Europe,1059
142,Europe,611
142,Europe,583
142,Europe,466
142,Europe,488
143,Africa,3881
143,Africa,3909
143,Africa,3549
143,Africa,3600
143,Africa,3600
143,Africa,3607
143,Africa,3270
143,Africa,3625
143,Africa,3216
143,Africa,3380
143,Africa,3314
143,Africa,3479
143,Africa,3501
143,Africa,3394
143,Africa,3100
143,Africa,3465
143,Africa,3433
143,Africa,3354
143,Africa,3497
143,Africa,3195
143,Africa,3232
143,Africa,3499
143,Africa,3269
143,Africa,3474
143,Africa,2971
143,Africa,3408
143,Africa,3280
143,Africa,3290
143,Africa,3601
143,Africa,3423
143,Africa,3428
143,Africa,3402
143,Africa,2696
143,Africa,3226
143,Africa,3325
143,Africa,3399
143,Africa,3291
143,Africa,3166
143,Africa,3268
143,Africa,3165
143,Africa,3251
143,Africa,3386
143,Africa,3403
143,Africa,3356
143,Africa,3409
143,Africa,3200
143,Africa,3246
143,Africa,3480
143,Africa,3186
143,Africa,3179
143,Africa,3426
143,Africa,2912
143,Africa,3225
143,Africa,3055
143,Africa,3253
143,Africa,3610
143,Africa,3212
143,Africa,3114
143,Africa,2819
143,Africa,3393
143,Africa,2970
143,Africa,3204
143,Africa,3041
143,Africa,3326
143,Africa,2987
143,Africa,3140
143,Africa,3215
143,Africa,3164
143,Africa,3057
143,Africa,3248
143,Africa,3393
143,Africa,2556
143,Africa,2798
143,Africa,3226
143,Africa,3324
143,Africa,2626
143,Africa,3040
143,Africa,2977
143,Africa,2457
143,Africa,3136
143,Africa,3259
143,Africa,2745
143,Africa,3014
143,Africa,2795
143,Africa,3072
143,Africa,3273
143,Africa,3277
143,Africa,2938
143,Africa,2457
143,Africa,3035
143,Africa,3075
143,Africa,3048
143,Africa,3164
143,Africa,3100
143,Africa,3048
143,Africa,3106
143,Africa,3154
143,Africa,3297
143,Africa,2989
143,Africa,2527
143,Africa,2826
143,Africa,3068
143,Africa,3105
143,Africa,3131
143,Africa,3231
143,Africa,3160
143,Africa,3212
143,Africa,2966
143,Africa,2945
143,Africa,2953
143,Africa,3442
143,Africa,3118
143,Africa,2866
143,Africa,2715
143,Africa,3151
143,Africa,2847
143,Africa,2932
143,Africa,2648
143,Africa,3066
143,Africa,3073
143,Africa,3133
143,Africa,3176
143,Africa,2159
143,Africa,2932
143,Africa,3003
143,Africa,3019
143,Africa,3155
143,Africa,3139
143,Africa,3147
143,Africa,3194
143,Africa,2317
143,Africa,2863
143,Africa,2970
143,Africa,3104
143,Africa,2959
143,Africa,3073
143,Africa,3040
143,Africa,3152
143,Africa,3216
143,Africa,3224
143,Africa,3166
143,Africa,2892
143,Africa,2938
143,Africa,3138
143,Africa,3250
143,Africa,2933
143,Africa,2777
143,Africa,3143
143,Africa,3205
143,Africa,3127
143,Africa,3165
143,Africa,3101
143,Africa,2942
143,Africa,3055
143,Africa,3069
143,Africa,2920
143,Africa,3247
143,Africa,3262
143,Africa,3045
143,Africa,3340
143,Africa,3173
143,Africa,3079
143,Africa,3181
143,Africa,3100
143,Africa,3153
143,Africa,3170
143,Africa,3083
143,Africa,3185
143,Africa,3093
143,Africa,3116
143,Africa,3105
143,Africa,3189
143,Africa,3115
143,Africa,3172
143,Africa,3013
143,Africa,3053
143,Africa,3230
144,Africa,3531
144,Africa,3529
144,Africa,3652
144,Africa,3523
144,Africa,3422
144,Africa,3423
144,Africa,3522
144,Africa,3427
144,Africa,3455
144,Africa,3507
144,Africa,3538
144,Africa,3547
144,Africa,3459
144,Africa,3331
144,Africa,3539
144,Africa,3446
144,Africa,3452
144,Africa,3241
144,Africa,3468
144,Africa,3535
144,Africa,3477
144,Africa,3533
144,Africa,3428
144,Africa,3546
144,Africa,3277
144,Africa,3487
144,Africa,3465
144,Africa,3490
144,Africa,3541
144,Africa,3234
144,Africa,3456
144,Africa,3462
144,Africa,3530
144,Africa,3211
144,Africa,3471
144,Africa,3455
144,Africa,3511
144,Africa,3484
144,Africa,3455
144,Africa,3498
144,Africa,3466
144,Africa,3277
144,Africa,3470
144,Africa,2808
144,Africa,3367
144,Africa,3455
144,Africa,3465
144,Africa,3343
144,Africa,3415
144,Africa,3468
144,Africa,3461
144,Africa,3455
144,Africa,3475
144,Africa,3523
144,Africa,3456
144,Africa,3396
144,Africa,3170
144,Africa,3447
144,Africa,3413
144,Africa,3438
144,Africa,3459
144,Africa,3095
144,Africa,3472
144,Africa,3447
144,Africa,3452
144,Africa,3545
144,Africa,3459
144,Africa,3516
144,Africa,3281
144,Africa,3460
144,Africa,3451
144,Africa,3375
144,Africa,3454
144,Africa,3459
144,Africa,3539
144,Africa,3313
144,Africa,3322
144,Africa,3260
144,Africa,3442
144,Africa,3493
144,Africa,3451
144,Africa,3483
144,Africa,3216
144,Africa,3460
144,Africa,3454
144,Africa,3526
144,Africa,3484
144,Africa,3273
144,Africa,3451
144,Africa,3525
144,Africa,3245
144,Africa,3447
144,Africa,3470
144,Africa,3452
144,Africa,3446
144,Africa,3452
144,Africa,3480
144,Africa,3260
144,Africa,3444
144,Africa,3326
144,Africa,3253
144,Africa,3305
144,Africa,3463
144,Africa,3229
144,Africa,3451
144,Africa,3273
144,Africa,3239
144,Africa,3501
144,Africa,3456
144,Africa,3260
144,Africa,3469
144,Africa,3514
144,Africa,3274
144,Africa,3458
144,Africa,3275
144,Africa,3425
144,Africa,3346
144,Africa,3224
144,Africa,3228
144,Africa,3459
144,Africa,3448
144,Africa,3167
144,Africa,3321
144,Africa,3473
144,Africa,3261
144,Africa,3265
144,Africa,3229
144,Africa,3243
144,Africa,3291
144,Africa,3260
144,Africa,3520
144,Africa,2975
144,Africa,3052
144,Africa,3268
144,Africa,3254
144,Africa,3439
144,Africa,3261
144,Africa,3260
144,Africa,3268
144,Africa,3222
144,Africa,3298
144,Africa,3299
144,Africa,3454
144,Africa,3199
144,Africa,3265
144,Africa,3290
144,Africa,3448
144,Africa,3200
144,Africa,3267
144,Africa,3329
144,Africa,3260
144,Africa,3319
144,Africa,3379
144,Africa,3449
144,Africa,3318
144,Africa,3229
144,Africa,3293
144,Africa,3299
144,Africa,3468
144,Africa,3293
144,Africa,3315
144,Africa,3225
144,Africa,3291
144,Africa,3291
144,Africa,3242
144,Africa,3326
144,Africa,3249
144,Africa,3252
144,Africa,3321
144,Africa,3245
144,Africa,3269
144,Africa,3281
144,Africa,3287
144,Africa,3295
144,Africa,3315
144,Africa,3209
144,Africa,2845
144,Africa,3236
144,Africa,3214
144,Africa,3315
144,Africa,3447
144,Africa,3165
144,Africa,3443
144,Africa,3168
144,Africa,3292
144,Africa,3316
144,Africa,3195
144,Africa,3220
144,Africa,3308
144,Africa,3266
144,Africa,3129
144,Africa,3225
144,Africa,3218
144,Africa,3169
144,Africa,3420
144,Africa,3233
144,Africa,3389
144,Africa,3395
144,Africa,3304
144,Africa,3224
144,Africa,3302
144,Africa,3309
144,Africa,3253
144,Africa,3199
144,Africa,2893
144,Africa,3078
144,Africa,3390
144,Africa,3287
144,Africa,3314
144,Africa,3321
144,Africa,3261
144,Africa,3270
144,Africa,3299
144,Africa,3230
144,Africa,3309
144,Africa,3208
144,Africa,3215
144,Africa,3100
145,Asia,2547
145,Asia,2547
145,Asia,2547
145,Asia,2547
145,Asia,2547
145,Asia,2547
145,Asia,2547
145,Asia,2547
145,Asia,2547
145,Asia,2547
145,Asia,2547
145,Asia,2547
145,Asia,2547
145,Asia,2547
145,Asia,2547
145,Asia,2547
145,Asia,2547
145,Asia,2547
145,Asia,2547
145,Asia,2547
145,Asia,2547
145,Asia,2512
145,Asia,2547
145,Asia,2547
145,Asia,2491
145,Asia,2547
145,Asia,2520
145,Asia,2567
145,Asia,2339
145,Asia,2492
145,Asia,2470
145,Asia,2323
145,Asia,2494
145,Asia,2527
145,Asia,2473
145,Asia,2469
145,Asia,2509
145,Asia,2506
145,Asia,2456
145,Asia,2473
145,Asia,2555
145,Asia,2568
145,Asia,2439
145,Asia,2555
145,Asia,2556
145,Asia,2459
145,Asia,2530
145,Asia,2653
145,Asia,2486
145,Asia,2530
145,Asia,2526
145,Asia,2481
145,Asia,2507
145,Asia,2500
145,Asia,1832
145,Asia,2530
145,Asia,2417
145,Asia,2522
145,Asia,125
145,Asia,2450
145,Asia,2276
145,Asia,2459
145,Asia,2499
145,Asia,2530
145,Asia,2460
145,Asia,2194
145,Asia,2552
145,Asia,1823
145,Asia,1792
145,Asia,891
145,Asia,1178
145,Asia,100
145,Asia,111
145,Asia,121
145,Asia,138
145,Asia,120
145,Asia,124
145,Asia,118
145,Asia,122
145,Asia,121
145,Asia,126
145,Asia,1087
145,Asia,123
145,Asia,122
145,Asia,115
145,Asia,120
145,Asia,121
145,Asia,119
145,Asia,129
145,Asia,120
145,Asia,128
145,Asia,122
145,Asia,118
145,Asia,126
145,Asia,126
145,Asia,120
145,Asia,120
145,Asia,131
145,Asia,131
145,Asia,117
145,Asia,125
145,Asia,129
145,Asia,191
145,Asia,125
145,Asia,118
145,Asia,117
145,Asia,121
145,Asia,111
145,Asia,120
145,Asia,124
145,Asia,162
145,Asia,118
145,Asia,120
145,Asia,121
145,Asia,127
145,Asia,111
145,Asia,115
145,Asia,118
145,Asia,116
145,Asia,167
145,Asia,118
145,Asia,113
145,Asia,120
145,Asia,155
145,Asia,120
145,Asia,460
145,Asia,471
145,Asia,480
145,Asia,113
145,Asia,468
145,Asia,467
145,Asia,461
145,Asia,125
145,Asia,448
145,Asia,484
145,Asia,461
145,Asia,459
145,Asia,419
145,Asia,461
145,Asia,924
145,Asia,488
145,Asia,482
145,Asia,194
146,Asia,3800
146,Asia,3800
146,Asia,2576
146,Asia,2950
146,Asia,2632
146,Asia,2950
146,Asia,2525
146,Asia,2950
146,Asia,2811
146,Asia,2822
146,Asia,2880
146,Asia,2922
146,Asia,2859
146,Asia,2880
146,Asia,2873
146,Asia,2915
146,Asia,2950
146,Asia,2950
146,Asia,2718
146,Asia,2841
146,Asia,3300
146,Asia,2757
146,Asia,2880
146,Asia,2885
146,Asia,2816
146,Asia,2515
146,Asia,2950
146,Asia,750
146,Asia,820
146,Asia,2948
146,Asia,3150
146,Asia,2850
146,Asia,2854
146,Asia,1950
146,Asia,2900
146,Asia,2040
146,Asia,2602
146,Asia,2822
146,Asia,2321
146,Asia,2774
146,Asia,2873
146,Asia,2865
146,Asia,2868
146,Asia,2950
146,Asia,2792
146,Asia,2950
146,Asia,2950
146,Asia,2607
146,Asia,2950
146,Asia,1950
146,Asia,2950
146,Asia,2950
146,Asia,2950
146,Asia,2980
146,Asia,2614
146,Asia,2835
146,Asia,2950
146,Asia,2950
146,Asia,2950
146,Asia,2751
146,Asia,2559
146,Asia,2708
146,Asia,2657
146,Asia,2033
146,Asia,2950
146,Asia,750
146,Asia,1950
146,Asia,820
146,Asia,2950
146,Asia,457
146,Asia,2950
146,Asia,2950
146,Asia,750
146,Asia,820
146,Asia,2015
146,Asia,2362
146,Asia,2740
146,Asia,2434
146,Asia,1950
146,Asia,1950
146,Asia,2751
146,Asia,2485
146,Asia,2009
146,Asia,2950
146,Asia,2014
146,Asia,2487
146,Asia,2950
146,Asia,2492
146,Asia,2950
146,Asia,1950
146,Asia,2441
146,Asia,2035
146,Asia,2008
146,Asia,2415
146,Asia,2005
146,Asia,2364
146,Asia,2013
146,Asia,2069
146,Asia,1777
146,Asia,430
146,Asia,1458
146,Asia,259
146,Asia,1383
146,Asia,283
146,Asia,122
146,Asia,142
146,Asia,716
146,Asia,584
146,Asia,230
146,Asia,471
146,Asia,123
146,Asia,340
146,Asia,547
146,Asia,820
146,Asia,511
146,Asia,154
146,Asia,680
146,Asia,231
146,Asia,133
146,Asia,168
146,Asia,507
146,Asia,544
146,Asia,355
146,Asia,119
146,Asia,885
146,Asia,722
146,Asia,809
146,Asia,299
146,Asia,723
146,Asia,956
146,Asia,662
146,Asia,524
146,Asia,749
146,Asia,758
146,Asia,688
146,Asia,672
146,Asia,529
146,Asia,698
146,Asia,525
146,Asia,597
146,Asia,635
146,Asia,246
146,Asia,853
146,Asia,809
146,Asia,662
146,Asia,523
146,Asia,678
146,Asia,836
146,Asia,619
146,Asia,551
146,Asia,116
146,Asia,556
146,Asia,569
146,Asia,695
146,Asia,729
146,Asia,547
146,Asia,209
146,Asia,505
146,Asia,550
146,Asia,521
146,Asia,561
146,Asia,687
146,Asia,754
146,Asia,572
146,Asia,606
146,Asia,299
146,Asia,673
146,Asia,435
146,Asia,615
146,Asia,615
146,Asia,768
146,Asia,51
146,Asia,53
146,Asia,595
146,Asia,115
146,Asia,530
146,Asia,587
146,Asia,456
146,Asia,160
146,Asia,629
146,Asia,718
146,Asia,566
146,Asia,374
146,Asia,155
146,Asia,797
146,Asia,596
146,Asia,880
146,Asia,620
146,Asia,161
146,Asia,486
146,Asia,754
146,Asia,855
147,Asia,2880
147,Asia,771
147,Asia,2187
147,Asia,2247
147,Asia,243
147,Asia,635
147,Asia,365
147,Asia,213
147,Asia,325
147,Asia,233
147,Asia,227
147,Asia,238
147,Asia,237
147,Asia,227
147,Asia,208
147,Asia,232
147,Asia,240
147,Asia,233
147,Asia,227
147,Asia,241
148,Asia,178
148,Asia,178
148,Asia,178
148,Asia,178
148,Asia,178
148,Asia,178
148,Asia,178
148,Asia,178
148,Asia,178
148,Asia,178
148,Asia,178
148,Asia,178
148,Asia,178
149,Asia,905
149,Asia,840
149,Asia,824
149,Asia,864
149,Asia,768
149,Asia,758
149,Asia,675
149,Asia,755
149,Asia,828
149,Asia,723
149,Asia,754
149,Asia,664
149,Asia,741
149,Asia,885
149,Asia,942
149,Asia,806
149,Asia,827
149,Asia,671
149,Asia,822
149,Asia,755
149,Asia,793
149,Asia,911
149,Asia,729
149,Asia,917
149,Asia,720
149,Asia,813
149,Asia,862
149,Asia,891
149,Asia,739
149,Asia,758
149,Asia,864
149,Asia,660
149,Asia,830
149,Asia,860
149,Asia,880
149,Asia,607
149,Asia,828
149,Asia,715
149,Asia,1002
149,Asia,816
149,Asia,852
149,Asia,916
149,Asia,572
149,Asia,737
149,Asia,600
149,Asia,760
149,Asia,820
149,Asia,655
149,Asia,811
149,Asia,815
149,Asia,831
149,Asia,828
149,Asia,662
149,Asia,763
149,Asia,813
149,Asia,981
149,Asia,720
149,Asia,786
149,Asia,812
149,Asia,678
149,Asia,702
149,Asia,734
149,Asia,854
149,Asia,892
149,Asia,944
149,Asia,709
149,Asia,729
149,Asia,871
149,Asia,873
149,Asia,659
149,Asia,709
149,Asia,728
149,Asia,701
149,Asia,862
149,Asia,695
149,Asia,1057
149,Asia,603
149,Asia,740
149,Asia,758
149,Asia,766
149,Asia,823
149,Asia,827
149,Asia,861
149,Asia,734
149,Asia,742
149,Asia,747
149,Asia,845
149,Asia,869
149,Asia,635
149,Asia,753
149,Asia,757
149,Asia,762
149,Asia,770
149,Asia,808
149,Asia,679
149,Asia,869
149,Asia,882
149,Asia,885
149,Asia,647
149,Asia,748
149,Asia,869
149,Asia,739
149,Asia,762
149,Asia,830
149,Asia,744
149,Asia,759
149,Asia,909
149,Asia,867
149,Asia,701
149,Asia,744
149,Asia,790
149,Asia,821
149,Asia,861
149,Asia,940
149,Asia,535
149,Asia,765
149,Asia,864
149,Asia,1038
149,Asia,714
149,Asia,726
149,Asia,749
149,Asia,759
149,Asia,827
149,Asia,832
149,Asia,846
149,Asia,592
149,Asia,827
149,Asia,711
149,Asia,826
149,Asia,614
149,Asia,833
149,Asia,690
149,Asia,768
149,Asia,863
149,Asia,725
149,Asia,745
149,Asia,700
149,Asia,864
149,Asia,658
149,Asia,669
149,Asia,882
149,Asia,717
149,Asia,746
149,Asia,857
149,Asia,828
149,Asia,740
149,Asia,711
149,Asia,793
149,Asia,592
149,Asia,811
149,Asia,908
149,Asia,551
149,Asia,558
149,Asia,636
149,Asia,761
149,Asia,665
149,Asia,680
149,Asia,800
149,Asia,700
149,Asia,647
149,Asia,759
149,Asia,590
149,Asia,712
149,Asia,818
149,Asia,763
149,Asia,807
149,Asia,764
149,Asia,780
149,Asia,621
149,Asia,833
149,Asia,717
149,Asia,721
149,Asia,668
149,Asia,703
149,Asia,750
149,Asia,727
149,Asia,951
149,Asia,801
149,Asia,902
149,Asia,718
149,Asia,667
149,Asia,772
149,Asia,538
149,Asia,762
149,Asia,595
149,Asia,726
149,Asia,943
149,Asia,825
149,Asia,879
149,Asia,755
149,Asia,817
149,Asia,942
149,Asia,658
149,Asia,479
149,Asia,496
149,Asia,654
149,Asia,668
149,Asia,698
149,Asia,592
149,Asia,771
149,Asia,837
149,Asia,842
149,Asia,845
149,Asia,781
149,Asia,829
149,Asia,758
149,Asia,939
149,Asia,765
149,Asia,676
149,Asia,660
149,Asia,612
149,Asia,720
149,Asia,559
149,Asia,712
149,Asia,744
149,Asia,561
149,Asia,756
149,Asia,752
149,Asia,631
149,Asia,654
149,Asia,741
149,Asia,827
149,Asia,832
149,Asia,911
149,Asia,660
149,Asia,992
149,Asia,817
149,Asia,823
149,Asia,738
149,Asia,744
149,Asia,813
149,Asia,933
149,Asia,609
149,Asia,682
149,Asia,839
149,Asia,760
149,Asia,619
149,Asia,878
149,Asia,812
149,Asia,866
149,Asia,720
149,Asia,877
149,Asia,713
149,Asia,755
149,Asia,741
149,Asia,886
149,Asia,935
149,Asia,829
149,Asia,942
149,Asia,785
149,Asia,725
149,Asia,756
149,Asia,456
149,Asia,653
149,Asia,808
149,Asia,661
149,Asia,1067
149,Asia,642
149,Asia,835
149,Asia,793
149,Asia,794
149,Asia,781
149,Asia,746
149,Asia,745
149,Asia,830
149,Asia,945
149,Asia,603
149,Asia,658
149,Asia,746
149,Asia,756
149,Asia,830
149,Asia,734
149,Asia,872
149,Asia,827
149,Asia,612
149,Asia,699
149,Asia,826
149,Asia,694
149,Asia,832
149,Asia,877
149,Asia,741
149,Asia,921
149,Asia,604
149,Asia,893
149,Asia,779
149,Asia,751
149,Asia,724
149,Asia,734
149,Asia,721
149,Asia,608
149,Asia,599
149,Asia,706
149,Asia,775
149,Asia,792
149,Asia,782
149,Asia,859
149,Asia,609
149,Asia,740
149,Asia,589
149,Asia,755
149,Asia,596
149,Asia,772
149,Asia,742
149,Asia,799
149,Asia,710
149,Asia,714
149,Asia,615
149,Asia,630
149,Asia,710
149,Asia,745
149,Asia,740
149,Asia,724
149,Asia,726
149,Asia,738
149,Asia,822
149,Asia,772
149,Asia,727
149,Asia,784
149,Asia,644
149,Asia,751
149,Asia,865
149,Asia,612
149,Asia,745
149,Asia,741
149,Asia,779
150,Asia,830
150,Asia,829
150,Asia,832
150,Asia,832
150,Asia,836
150,Asia,833
150,Asia,828
150,Asia,835
150,Asia,833
150,Asia,821
150,Asia,836
150,Asia,835
150,Asia,838
150,Asia,827
150,Asia,840
150,Asia,837
150,Asia,831
150,Asia,832
151,Asia,3334
151,Asia,3334
151,Asia,3058
151,Asia,3249
151,Asia,2244
151,Asia,2852
151,Asia,2466
151,Asia,2427
151,Asia,2426
151,Asia,2516
151,Asia,2832
151,Asia,2407
151,Asia,2304
151,Asia,2510
151,Asia,2467
151,Asia,2506
151,Asia,2140
151,Asia,2510
151,Asia,2666
151,Asia,2293
151,Asia,2574
151,Asia,2500
151,Asia,2419
151,Asia,2459
151,Asia,2502
151,Asia,2480
151,Asia,2652
151,Asia,2571
151,Asia,2456
151,Asia,2306
151,Asia,2388
151,Asia,2465
151,Asia,2552
151,Asia,2509
151,Asia,1830
151,Asia,2486
151,Asia,2523
151,Asia,2487
151,Asia,2338
151,Asia,2423
151,Asia,2493
151,Asia,2528
151,Asia,1838
151,Asia,1934
151,Asia,1836
151,Asia,1987
151,Asia,1931
151,Asia,1083
151,Asia,2243
151,Asia,2324
151,Asia,1872
151,Asia,2069
151,Asia,1536
151,Asia,1867
151,Asia,1865
151,Asia,1966
151,Asia,1923
151,Asia,2032
151,Asia,2103
151,Asia,2084
151,Asia,1672
151,Asia,1854
151,Asia,1991
151,Asia,1785
151,Asia,1747
151,Asia,1888
151,Asia,1712
151,Asia,1681
151,Asia,2029
151,Asia,1875
151,Asia,1481
151,Asia,2015
151,Asia,615
151,Asia,1846
151,Asia,2066
151,Asia,1071
151,Asia,1291
151,Asia,923
151,Asia,1020
151,Asia,1004
151,Asia,1290
151,Asia,1105
151,Asia,806
151,Asia,986
151,Asia,1347
151,Asia,1036
151,Asia,923
151,Asia,821
151,Asia,1392
151,Asia,989
151,Asia,828
151,Asia,1018
151,Asia,786
151,Asia,616
151,Asia,1428
151,Asia,1179
151,Asia,1006
151,Asia,916
151,Asia,877
151,Asia,1009
151,Asia,1092
151,Asia,1726
151,Asia,888
151,Asia,1008
151,Asia,1719
151,Asia,795
151,Asia,1027
151,Asia,969
151,Asia,1255
151,Asia,1048
151,Asia,1093
151,Asia,1604
151,Asia,1029
151,Asia,955
151,Asia,937
151,Asia,822
151,Asia,544
151,Asia,983
151,Asia,932
151,Asia,916
151,Asia,987
151,Asia,973
151,Asia,984
151,Asia,770
151,Asia,1010
151,Asia,641
151,Asia,642
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
151,Asia,230
152,Asia,1066
152,Asia,2079
152,Asia,555
152,Asia,1899
152,Asia,1900
152,Asia,541
152,Asia,1484
152,Asia,1027
152,Asia,1896
152,Asia,983
152,Asia,1303
152,Asia,1864
152,Asia,441
152,Asia,1980
152,Asia,2003
152,Asia,576
152,Asia,948
152,Asia,1983
152,Asia,1764
152,Asia,942
152,Asia,1507
152,Asia,1822
152,Asia,542
152,Asia,1498
152,Asia,1762
152,Asia,1799
152,Asia,559
152,Asia,1760
152,Asia,1569
152,Asia,530
152,Asia,1784
152,Asia,1748
